"","Identifier","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"482","STT3B",3.99189261153199,7.28337446873405,9.48792754723731,9.08336889552612e-06,4.51341670223757e-05,3.96807109046839
"483","SURF6",3.46510018351071,9.20207298098499,9.46765057681642,9.23500455817444e-06,4.57926209458132e-05,3.95044376831627
"484","THOC1",-5.64561416088307,4.1643026100105,-9.46026179980477,9.29095584034147e-06,4.59748744578881e-05,3.94401203161174
"485","PRKAA1",1.62984299617831,7.28438954327276,9.42168105603613,9.58928356352798e-06,4.73532662570093e-05,3.91035476293602
"486","PRPF40A",3.69987185219876,8.47878339336273,9.40951705247744,9.68553389232151e-06,4.77301515887037e-05,3.89971732775734
"487","DENND4C",-2.54352636899998,9.2845637358773,-9.40663607312334,9.70848691897411e-06,4.77450229382813e-05,3.89719609579927
"488","ARHGAP33",-7.32465978910973,4.66370155389105,-9.40203736198748,9.74525040091316e-06,4.7827612111039e-05,3.8931701854357
"489","JOSD1",-7.85768938304203,5.14921704405494,-9.39791127162227,9.77836707533801e-06,4.78920023424019e-05,3.88955652029144
"490","SLC38A1",1.85640649672442,10.3410252718502,9.35775337195395,1.01072823467959e-05,4.94019208583189e-05,3.8543112433661
"491","ZMYND8",3.81830751804001,9.81567110614766,9.34908234298481,1.01799025868216e-05,4.96555329845983e-05,3.84668314595362
"492","FBXO42",2.33694111449003,7.71647779928998,9.3401751104378,1.02551041373174e-05,4.99206796928355e-05,3.83884064683769
"493","XRCC6",-1.63634328699574,9.44283999911635,-9.33658648180098,1.02855759928024e-05,4.9967453352458e-05,3.83567909333324
"494","PDHA1",-1.66494370234289,9.02210944635207,-9.25901983061608,1.09693851269582e-05,5.3114282268595e-05,3.76707634311069
"495","SF3A1",2.26646145879541,9.87292556367338,9.25811093883935,1.09776909072879e-05,5.3114282268595e-05,3.76626944715171
"496","ATF7IP",3.58112216855143,8.46038064230474,9.18807776819868,1.16391516535966e-05,5.6201145585411e-05,3.70388213371118
"497","RPS28",1.61473796677901,6.49633776955928,9.16908433089453,1.18260782520177e-05,5.69888479146525e-05,3.68688939388348
"498","HNRNPH3",-5.88847884936506,3.75428006111509,-9.13968041865259,1.21220610314521e-05,5.82398065126043e-05,3.66052105967917
"499","CLK2",-4.311775713688,3.5882233614854,-9.13848113626632,1.21343062420833e-05,5.82398065126043e-05,3.65944399215103
"500","VCP",-6.94397545260924,4.79009068639555,-9.10272573651975,1.25057599240225e-05,5.99025900360676e-05,3.62727466740922
"501","ATP5F1C",-2.13079092106502,9.23347824970142,-9.09468493338752,1.25910191466304e-05,6.01906005113371e-05,3.62002491778213
"502","PPP2R5D",-1.27702892395478,11.3209128413389,-9.07970041411043,1.27516295208506e-05,6.08369575745762e-05,3.60649944594844
"503","ZNF296",-1.77030742541015,8.45481762734425,-9.05778339507199,1.29906510158542e-05,6.18540938031229e-05,3.58668095246482
"504","RABL6",2.08161771538281,8.03975180674959,9.03339764671995,1.32624497029286e-05,6.30229504732419e-05,3.56458033593592
"505","KIF21B",-1.22309916979563,8.93188190223222,-8.9801369105397,1.38782724453422e-05,6.58187376368209e-05,3.51612734240031
"506","THRAP3",1.48082348817352,11.3521614990533,8.88652423208435,1.50389570007297e-05,7.11824150528609e-05,3.43035060105504
"507","LYN",2.71282081947202,8.29786934107369,8.86370139277967,1.53379805936066e-05,7.24297155871618e-05,3.40931843132254
"508","WARS1",-5.64327764820842,3.70151288109601,-8.86181700455952,1.5362962638112e-05,7.24297155871618e-05,3.40757978110123
"509","CCNK",3.31941627430688,9.84201603544519,8.79606380023682,1.62635584129192e-05,7.65249948898654e-05,3.34670941763043
"510","RAPH1",-5.1741918005014,3.19604799636925,-8.79344106155903,1.63006746204744e-05,7.65492465020317e-05,3.34427325004564
"511","MADD",-8.69930818858167,5.78449255064434,-8.78728428795692,1.63881726763654e-05,7.68095372992077e-05,3.33855196563573
"512","KLHDC4",-5.59365102617669,3.784655783824,-8.78044959938532,1.64859149403411e-05,7.71167310197595e-05,3.33219664214897
"513","CDK14",3.69161975425448,8.19062219893613,8.76358947424149,1.67298031542226e-05,7.81050264217606e-05,3.31650067383899
"514","STOML2",1.45548053290359,7.12230824238825,8.74783815414111,1.69612676335913e-05,7.90315875144965e-05,3.30181329202024
"515","PSIP1",2.77122533261205,8.53166513187473,8.73723968275316,1.7119007208788e-05,7.95239689479265e-05,3.29191781488358
"516","UBA1",-1.18420115502365,9.60375409911373,-8.7362815117324,1.71333477983842e-05,7.95239689479265e-05,3.29102268733987
"517","INTS9",3.43182908722908,7.50624152532061,8.72588103539372,1.72898669382442e-05,8.00345372451421e-05,3.28130105091835
"518","NGDN",1.8434949971424,8.36976393078949,8.72453865730545,1.73101838384065e-05,8.00345372451421e-05,3.28004556012411
"519","BCKDHA",-6.03345752261035,4.37211731156069,-8.72053978924435,1.73708636203003e-05,8.01603436813473e-05,3.27630453469467
"520","HNRNPC",4.32660755815998,8.51370477145283,8.70158620922506,1.76616929069733e-05,8.13304134768663e-05,3.25855287876024
"521","CPSF2",2.37305610451293,7.78651235633372,8.69960931103433,1.76923362928799e-05,8.13304134768663e-05,3.25669942179425
"522","SEMA4A",2.41594460799586,7.5035743989369,8.57004905857118,1.98350663999855e-05,9.10057165286691e-05,3.13443155849686
"523","RAD54L2",-5.34031368640231,3.53298672188304,-8.56653415618203,1.98970698112967e-05,9.1115644738156e-05,3.13109245489855
"524","GORASP2",-1.33014533649782,8.52061223465907,-8.56007089887398,2.0011643562117e-05,9.14654319299048e-05,3.12494939906371
"525","HECTD1",3.48998302863535,6.59587869124453,8.5442874719009,2.02945176969587e-05,9.25816569223164e-05,3.10993122924119
"526","TRAFD1",1.55219217623265,8.68349690522102,8.49096755772324,2.12833684492995e-05,9.69081129963351e-05,3.05902080128459
"527","GLCCI1",4.35289307694045,7.79889044032597,8.48715695530102,2.13560545541897e-05,9.70545553269151e-05,3.0553719766327
"528","RCOR1",2.48736468923966,6.15719858198977,8.47203161453304,2.16472882166141e-05,9.81917713613461e-05,3.04087501777359
"529","THUMPD1",2.51241600202488,10.6083373522578,8.46400170799424,2.18036861268813e-05,9.87142311415517e-05,3.03316976926576
"530","UBQLN4",-6.57416731550307,4.16357370901255,-8.45102409026584,2.20591013595697e-05,9.95814311084517e-05,3.02070371270337
"531","SRSF8",4.58020865034089,6.79051834063458,8.45005088621976,2.20783882749845e-05,9.95814311084517e-05,3.01976821610538
"532","MICAL3",4.06009893038371,7.60691698902191,8.40866290160997,2.29161481497953e-05,0.000103165742140526,2.97989901740304
"533","H1-3",-1.16597543409489,9.4292705821416,-8.32986600898485,2.46101382253457e-05,0.000110584016978805,2.90353273114405
"534","SLU7",2.58705543705767,8.44467772459057,8.32677235591234,2.4679416317978e-05,0.000110687644347486,2.90052209897843
"535","PSMD11",-2.34395408403016,8.04145173998951,-8.32018804175751,2.48275825064185e-05,0.000111144037575462,2.89411134601742
"536","ABCF1",1.65536830013462,9.92401540939857,8.29549183114936,2.53921530670227e-05,0.000113459340663282,2.87002805533856
"537","SF3B2",1.87091329195169,10.2016732818592,8.27097208918765,2.59667757842666e-05,0.000115810852892586,2.84605722118453
"538","REPS1",2.08064244622805,9.04739343585315,8.26382957296555,2.61368564081952e-05,0.000116352734382207,2.8390633931607
"539","IMPDH2",1.4651957521793,9.40462317114697,8.22811959949381,2.70058927091934e-05,0.000119998354431388,2.80402071812071
"540","TMCC2",-2.1257431653483,8.65004763755977,-8.2202106803438,2.72026581908657e-05,0.000120648826605784,2.7962423930718
"541","ELK1",-4.5852533729339,3.18965428148217,-8.20344276102407,2.76250931396541e-05,0.000122295929888117,2.77973066104048
"542","TRA2A",-1.59035410117537,8.31825689609849,-8.19773232942551,2.77706086986507e-05,0.00012265440197566,2.77410104800317
"543","YEATS4",-1.5345405838791,8.32941069932681,-8.19625108198771,2.78084928070077e-05,0.00012265440197566,2.77264023027326
"544","IKBKB",1.83932891050154,8.51904810512882,8.18602476481774,2.80716042350451e-05,0.000123587301733333,2.76254894905677
"545","COPS3",4.2965427684921,7.68182863901391,8.18285027451601,2.81538394072353e-05,0.000123721918129043,2.75941424083015
"546","SNX1",-1.22064758459482,9.30837903588784,-8.13936523028241,2.93075611057521e-05,0.000128556060161678,2.71637196179572
"547","VPS4B",3.65692729511125,6.71353052822613,8.10731751831572,3.01913033172374e-05,0.000132147773265321,2.68452817423213
"548","OSTF1",1.95877841632472,8.4682249076165,8.10569814057215,3.02367347596642e-05,0.000132147773265321,2.68291633372096
"549","GPSM3",3.0173092469323,8.16501514264866,8.09994028717057,3.03988839817542e-05,0.000132614439228235,2.67718311953215
"550","PEA15",2.35858699987874,8.93698074202139,8.08492749615614,3.08262058383774e-05,0.000134234114514389,2.66221869635199
"551","RPP30",1.31657878776003,8.92897272997818,8.0387394118406,3.21831086162495e-05,0.000139888466671357,2.61603502361686
"552","GATAD2A",1.33053093513472,8.87406291462604,8.00656411253728,3.31673456091542e-05,0.000143905421619428,2.58373339918525
"553","WDR43",4.15732912578852,7.3205996355661,7.97047607693087,3.431105408092e-05,0.000148598507276317,2.54737652447257
"554","LMBRD1",1.6644727276735,5.43758663633692,7.958129622497,3.47122950356366e-05,0.000150064885578248,2.53490710520955
"555","CBX3",4.20908798213765,7.66686954386798,7.94574071389541,3.51201357654744e-05,0.000151554459744705,2.52237888010862
"556","BMP2K",1.37305360193483,7.21711994012918,7.8906668602714,3.69984038147745e-05,0.000159372620748894,2.46649181057891
"557","CHAMP1",1.26140664479471,10.5653106151906,7.88498310747367,3.71984809727698e-05,0.000159946789820079,2.46070604458181
"558","BUD13",-1.42356180805529,8.89279735069825,-7.87800007436399,3.74459336027649e-05,0.000160722241897172,2.45359303001966
"559","SFR1",-1.4791309499139,7.11805663598755,-7.85793926348178,3.81669916599274e-05,0.000163524051924018,2.43313025146679
"560","SQSTM1",2.44836512783939,8.82844788615852,7.82873628149867,3.92442302017042e-05,0.000167839163094788,2.40326617487141
"561","USP34",-1.19630074666431,9.01738641735626,-7.82408270844064,3.94189741843393e-05,0.000168285994958097,2.39849891564284
"562","PUM2",3.57355234030281,8.70592744417332,7.81145401929681,3.98975354505823e-05,0.000170025974028727,2.38555013103036
"563","SETD2",3.08718080842077,8.75864268519822,7.80342048617471,4.02053033027842e-05,0.00017103321742481,2.37730415757975
"564","DCP1B",1.95501282125259,8.1545503860293,7.77921392802628,4.11486383347814e-05,0.000174735795765605,2.35241593083402
"565","STAG2",-1.81062069817244,8.02979331229004,-7.75219025307462,4.22307466736588e-05,0.000179013519085686,2.32455733936277
"566","DHX16",3.86051058671024,6.6691931329698,7.73748403439802,4.28328089477969e-05,0.000181244836448717,2.30936388838628
"567","TASOR2",2.26489710876296,7.04146959321678,7.70011309296339,4.44058520617628e-05,0.000187569692571291,2.27065015208064
"568","TOPBP1",-1.41876273576315,9.96003398522054,-7.67007339910136,4.57166062078671e-05,0.000192766323710989,2.23942174830365
"569","ANKRD28",-1.86249709857448,9.2508075646246,-7.65918961955102,4.62020082628566e-05,0.000194470667468439,2.22808314125739
"570","WRNIP1",1.60801060368655,9.29780571553906,7.58430700843738,4.97000838892879e-05,0.00020882754546464,2.14972111972707
"571","ATF2",-2.95950326179702,7.36535063716984,-7.57505713635167,5.01521056829288e-05,0.000210357781279535,2.13999883222248
"572","NOM1",2.32125512230195,7.88673678729916,7.56472167152237,5.06625545463219e-05,0.000212127304437834,2.12912437005685
"573","IQGAP1",2.9349810687858,7.30884390747736,7.55419659965046,5.1188268779001e-05,0.000213954456763887,2.1180383143146
"574","ERBIN",-1.68024448691483,8.09352094800013,-7.54162877846297,5.18239195629729e-05,0.000216233950092892,2.104784612423
"575","USP7",1.32546755446727,7.61239505942808,7.5014231959181,5.391667104992e-05,0.000224574655938363,2.06226736344907
"576","FTSJ3",2.31973404202247,8.93081939292896,7.49016300131128,5.45193751832454e-05,0.000226469030880463,2.05032756555821
"577","RIF1",1.15937824852186,9.78995382601739,7.48939788033218,5.45605974188005e-05,0.000226469030880463,2.04951575379055
"578","HSPA4L",-1.71531589774889,7.71959438451376,-7.47016070081687,5.5608423829996e-05,0.000230418988015295,2.02908318574945
"579","GPSM2",-1.19972677533977,8.43097916070961,-7.46620867827574,5.58264243766087e-05,0.000230922774407561,2.02488047002647
"580","TOP2B",-1.2478437600918,8.41025938092059,-7.44124613154506,5.72253878980768e-05,0.0002363013862343,1.99829405367709
"581","CDK11B",2.09241405505263,8.9366038490581,7.4359110986119,5.75293674988964e-05,0.000236964024070494,1.99260290432942
"582","UHRF1",3.73620334031279,6.40270470403185,7.43496007272946,5.75837419661911e-05,0.000236964024070494,1.99158806132648
"583","SEC22B",-1.52076096481275,8.91940574780562,-7.42839858330279,5.7960441080226e-05,0.000238105070989951,1.98458350427011
"584","FLI1",1.13330824714389,9.65045030883994,7.39833933687587,5.97212754116652e-05,0.000244918586662565,1.95243254377887
"585","EIF2B4",-8.13227813736294,5.34533093682931,-7.38845022353142,6.03134060021055e-05,0.000246924115171013,1.94183300016453
"586","CHMP7",2.9794081961946,6.81910709579289,7.37820024971827,6.09339878733225e-05,0.000249039080130729,1.93083500042614
"587","BCL2L13",2.11397895564703,6.80773041366351,7.36153787040578,6.19578954743284e-05,0.000252792435538359,1.91293122888178
"588","MYO9B",1.44786173766426,9.26347960257699,7.3450772132253,6.29880748095394e-05,0.000256558570015046,1.89521326070971
"589","CD2BP2",2.86190890994803,6.49170670606703,7.30346811042544,6.56774084694726e-05,0.000267058392672983,1.85028829555827
"590","EIF4ENIF1",1.95723503495006,9.36740866271817,7.29457357338327,6.62685745437905e-05,0.000269005484800641,1.84065927374842
"591","PHLPP2",1.56613429747336,8.2616661244059,7.28786502184316,6.6718333845947e-05,0.0002703729434197,1.83339075113969
"592","FANCD2",2.97115738503823,5.94845773876392,7.26238278529065,6.84576670169826e-05,0.00027695289274607,1.80573437952094
"593","NAA10",2.25048077083171,7.60003247178797,7.24342528328113,6.97840805203783e-05,0.000281842955895963,1.78511093718051
"594","RNF20",1.10323710492101,9.67758922329214,7.23052386431359,7.0702960732479e-05,0.000285073385444928,1.77105204811193
"595","SF3B1",3.19416044212771,7.34345011546201,7.20812765666735,7.23299364957601e-05,0.000291143189760245,1.74660078406355
"596","TBC1D4",-1.01968706617721,10.666274782388,-7.183502623393,7.41666237810417e-05,0.000297575549577117,1.71964898156413
"597","EEF2K",2.8923949716717,7.23728376360234,7.18337266528649,7.41764522327929e-05,0.000297575549577117,1.71950655685945
"598","SLC4A2",1.96623846219675,6.81207163498017,7.17078682351244,7.51351298557599e-05,0.000300917451512617,1.70570405759418
"599","FBXW11",3.05288625685381,6.65718868032129,7.16208397310757,7.58060208786739e-05,0.000303097529222745,1.69614910723695
"600","RPS3A",2.10021837071368,7.09911373073787,7.13595640678183,7.78601509915711e-05,0.000310411658869593,1.66741018048154
"601","NCAPD3",-0.989271646684674,9.91932815826454,-7.13401460747099,7.80152453454186e-05,0.000310411658869593,1.66527111319964
"602","KNL1",-2.01145013272541,9.15971666647181,-7.13390335695377,7.80241413943611e-05,0.000310411658869593,1.66514854731616
"603","MTOR",-1.16844210213754,8.00561222368757,-7.09439537937884,8.12552187406887e-05,0.000322730097651657,1.62153022183212
"604","UTP18",2.76244151095942,7.26948402493235,7.06771390658845,8.35206265445204e-05,0.000331178643334646,1.5919687666639
"605","PKN1",1.43165842739563,10.2439061872209,7.04637841498565,8.53822345913093e-05,0.0003380007468532,1.56826970772045
"606","NSMCE3",1.17300071552813,8.23693845204291,7.01827783564436,8.79042363166312e-05,0.000347410306894937,1.53697361393639
"607","NAT10",-2.31830124925307,7.93992820713432,-7.00998249580782,8.86643414359296e-05,0.000349837063820513,1.52771697345444
"608","HNRNPA1",2.19939133617151,9.70701103166711,6.95592287336226,9.37987679538143e-05,0.000369486923107541,1.46719109982884
"609","LIN37",1.43285812465579,7.20455903964162,6.95019421490803,9.43617704235054e-05,0.000371094318824787,1.46075667047832
"610","PRRC2A",1.96698374299069,10.0922146845172,6.9438376808824,9.49908388709565e-05,0.000372955834583509,1.45361238873625
"611","WEE1",1.2889517920408,9.36070623824367,6.91331768608228,9.80762411720945e-05,0.000384439603285051,1.41924227859896
"612","SMG9",2.64310782124165,7.43343465472353,6.90551129211038,9.8883034977081e-05,0.00038696873982044,1.41043302762088
"613","PITPNM2",-1.21240511343886,8.02778540169913,-6.87780636908982,0.00010180588298689,0.000397757079532793,1.37910934184866
"614","ZFP36L1",-1.11171708331072,9.75444942191581,-6.86666057316457,0.000103008477130617,0.000401800167309165,1.36648140736006
"615","IRF2BPL",1.74705928071585,9.71636353796901,6.84872495833025,0.00010497663377885,0.000408587698831465,1.34612900444137
"616","ESS2",1.68869679753815,8.10547413721044,6.84770514539247,0.000105089779741203,0.000408587698831465,1.34497059517556
"617","SRPRA",1.87018923991592,8.5471939380839,6.83914023992055,0.000106045352226259,0.000411152046406164,1.33523667626169
"618","RPL30",2.86134914632041,6.58683689827095,6.83871826051533,0.000106092678362843,0.000411152046406164,1.33475686980138
"619","SERBP1",-1.34132852678307,10.8520533999371,-6.81025950499669,0.00010933870120773,0.000423047155722962,1.30234791290132
"620","HNRNPK",-0.931986717112228,9.5907674038198,-6.80186775486074,0.000110316622539051,0.000426142437066171,1.29277240071322
"621","MS4A1",-0.952985758323551,13.3091236421031,-6.80014346226815,0.000110518750468591,0.000426235760663888,1.29080380418165
"622","PRPF3",-1.09040292329751,7.97970183146106,-6.79559014799255,0.000111054468624622,0.000427613267453329,1.28560360426033
"623","PRIMPOL",-1.38161676587715,8.43434888154671,-6.78173695063546,0.00011270201187249,0.00043326054323373,1.2697666172748
"624","STK10",3.77773983617904,6.97144861247662,6.76464868646116,0.000114771454854505,0.000440509029449583,1.2501987397337
"625","MIA2",-1.56980622130861,9.17167032533408,-6.70733799615183,0.000122023113582685,0.000467592571248848,1.18430830741229
"626","PCBP2",-0.923906479978061,11.1901426090997,-6.69776548012457,0.000123282768296192,0.000471664904264184,1.17326300071069
"627","RRP9",1.89815992822795,9.15201436289659,6.69594454255276,0.000123524002364949,0.000471834107917149,1.17116060931141
"628","HSP90AA1",3.09753515692257,9.25669047644516,6.69229168807577,0.000124009492024496,0.000472934288851382,1.16694190478077
"629","ADNP",2.16800077124523,7.58535754830305,6.67945812187151,0.00012573187388545,0.000478740600883389,1.1521071499991
"630","ATG4B",-2.08403003592282,5.48580406160108,-6.67250556301592,0.000126675946236986,0.000481569668631083,1.14406186737183
"631","RGS14",-1.13697824777833,9.43611301648923,-6.65941962527921,0.000128474074317913,0.000487631391428528,1.12890284541536
"632","CBLL1",-1.21562729430386,9.76939009323738,-6.61992313617236,0.0001340736688764,0.000508079805314838,1.0830191755738
"633","ALKBH5",2.07830833687931,7.90842061254555,6.60777634616403,0.000135849321107325,0.000513995456638298,1.06886865308062
"634","KAT5",1.00048476307634,6.62972447993251,6.59964508374332,0.000137052412975255,0.000517729541128919,1.05938567247066
"635","UIMC1",1.86430417257143,8.53555831886088,6.58738145854667,0.00013888913940089,0.000523841714748239,1.04506759935573
"636","PELO",2.33927373482457,5.07765941027329,6.56944595229146,0.000141624257144703,0.000532716407290707,1.02409324756464
"637","C2CD3",-5.28274700623792,3.99705881799364,-6.56903903250147,0.00014168699433995,0.000532716407290707,1.0236169103889
"638","RPL12",-1.09833556339309,10.1216003599624,-6.55875866931813,0.000143282156801628,0.000537869538463793,1.01157583663363
"639","RICTOR",-1.08210974640288,9.50008257905887,-6.53376223196105,0.000147243725015401,0.000551875933351932,0.982242334250992
"640","MCM4",2.11201588893823,9.63630310179214,6.53078498279535,0.000147723542960633,0.000552809195922992,0.978743218181277
"641","TBC1D14",2.24960744557933,7.29421186938558,6.52746494244978,0.00014826063311073,0.000553953535569734,0.974839894476169
"642","MBD2",1.88845512446226,7.94753926552147,6.51367572028653,0.00015051442499257,0.000560918588133134,0.95861307962662
"643","ARL6IP4",2.68367157904216,8.46285233656122,6.51319802483333,0.000150593174183551,0.000560918588133134,0.958050505111798
"644","ASAP1",-1.17994746965855,7.35394658864578,-6.5106399900921,0.000151015643196275,0.000561618735178694,0.955037452073324
"645","CLASP1",1.06991388742393,10.9261912606122,6.508631962462,0.000151348188943339,0.000561982810107438,0.952671655471741
"646","STMN1",-0.871450956592094,12.1674040400815,-6.50513919366928,0.000151928538714808,0.000563264474027812,0.948555356320583
"647","BOP1",2.37297278430689,7.11148490346126,6.48955841196717,0.00015454735609188,0.000571923338774458,0.930174107192537
"648","UBL4A",-1.0080523445707,6.42097446937108,-6.48841385370527,0.000154741679969039,0.000571923338774458,0.928822603975991
"649","CAMK2D",3.13268470621758,8.92008035837788,6.48580211838743,0.000155186108167799,0.0005726821711277,0.925738019160665
"650","MATR3",4.13338247412043,8.06422209404767,6.45509402435604,0.0001605180964962,0.000591447447859076,0.889404732595763
"651","LCP1",1.04716144808757,10.8570505630059,6.44991723236716,0.000161436634596999,0.000593918187188654,0.883267720867172
"652","SUGP2",-1.4048179553801,11.0436894347393,-6.4362438343069,0.000163890643749971,0.000602021613161319,0.867041532249296
"653","ZDHHC20",-1.37329084872493,7.76842670932781,-6.42505811113719,0.000165928664964382,0.000608574506262934,0.853749558728762
"654","TAF6",2.93646200412657,7.47479806105407,6.41546335811132,0.000167699004189823,0.000614127087208907,0.842335276887061
"655","MED26",-1.12436644346079,7.97101599145246,-6.40769703459557,0.00016914717303411,0.000618484701399532,0.833087460695312
"656","TPD52",-1.72592642110092,11.309554291328,-6.40630404874077,0.000169408369753863,0.000618495496281255,0.831427926653035
"657","GMIP",1.99253374375567,7.12026318497902,6.39287157324685,0.000171949928224098,0.000626818992536856,0.815412267188906
"658","USP24",0.975275572635901,10.5347738608545,6.38011669293837,0.0001744020816754,0.000634791771447693,0.800182888779281
"659","MSH6",-1.26053578371131,9.69188340980518,-6.37222166545919,0.000175939143705441,0.00063941464214648,0.790745626127933
"660","DNAJC2",2.61968016746158,8.45309753497968,6.3513688841833,0.000180070918374598,0.000653439165919943,0.765780483857219
"661","NSRP1",2.0943107967834,8.18031963248709,6.34621589079552,0.000181108271899174,0.000656209245383542,0.759602559376949
"662","OSBPL10",-1.53311328042547,7.8403165571329,-6.34072762437342,0.000182220339627369,0.000659241258923791,0.753018873870534
"663","KIF15",2.17843817473352,8.9271200292561,6.33893042710071,0.000182586126898649,0.000659568286458921,0.750862115914396
"664","BAZ1B",1.83953928420394,8.59374727218754,6.32392501737967,0.000185671862369634,0.000669704985504929,0.732838174829066
"665","ATXN10",-1.10807268289291,8.00616660596543,-6.31687997853481,0.000187140325111021,0.000673986584422401,0.724365798492697
"666","TCP1",1.64402355657927,7.90439592138376,6.30978749442741,0.000188631564818851,0.000678337233845566,0.715829813603751
"667","RERE",3.05742560340251,8.93751931282704,6.30257484688505,0.000190161457161381,0.000682813628038241,0.707142462488532
"668","ARMC1",-5.35235478821266,3.50239078576947,-6.28834862779736,0.000193219094078986,0.000692335967905783,0.689987574344892
"669","TPI1",-1.30386818925232,12.6751055309322,-6.28755361815451,0.00019339155011648,0.000692335967905783,0.689028118266036
"670","SMC6",2.90362015163536,8.07087071886586,6.27429720849707,0.000196292206510775,0.000701671394915384,0.673017424323367
"671","NOC2L",1.7101513419974,7.40318266377522,6.26623237799083,0.000198080223184848,0.000706788619904835,0.663265675606231
"672","PTPN22",-1.49093543933544,9.5099402838398,-6.26518398339233,0.000198313967672672,0.000706788619904835,0.661997360850956
"673","EIF6",2.45306374373325,7.77063174034419,6.25942750931786,0.000199602806041282,0.000709512472903695,0.655030784554702
"674","DAPP1",-1.58254663725847,9.46197920153371,-6.25912525005701,0.000199670733501917,0.000709512472903695,0.654664865168936
"675","RBM10",-0.832027841830511,9.88440992201321,-6.25460094620875,0.000200690528560377,0.000712079727262375,0.649186241571739
"676","PGM2",-0.962764368295442,11.4609295907431,-6.24972407137906,0.000201796199055089,0.000714943634226241,0.64327766108222
"677","AHSG",2.57053448730821,6.54647252363098,6.23985030891766,0.000204055270204761,0.000721879427090699,0.631305505919185
"678","PRCC",1.36495514644413,10.4601584407367,6.23007089034245,0.000206320135000577,0.000728815226145105,0.619435074081208
"679","ZCCHC8",-0.96346047424062,9.99220534511155,-6.20108560421664,0.000213196574470591,0.000751996753839567,0.584178005821705
"680","MARS1",-1.37210181147852,9.26726059756373,-6.19386457170043,0.000214948542342059,0.000756560612092233,0.575377200913088
"681","PTK2B",-0.88312669342764,10.8578742789142,-6.19315214660032,0.000215122245024973,0.000756560612092233,0.574508541404242
"682","AKAP17A",-4.57973320607346,4.46569529601039,-6.19011062334689,0.000215865559511789,0.000758061605616914,0.570799257035153
"683","UTP14A",1.07887836866277,7.68114050842274,6.18064704228476,0.000218196430494897,0.000765125111325445,0.55925011480932
"684","SH3BP5L",2.52389437471242,8.32958369734419,6.16403563390234,0.000222354840175366,0.000778567020789476,0.538949166857797
"685","SEC24B",-1.16710449012474,8.37303083940495,-6.16050523847353,0.000223249772821106,0.000780559424681092,0.534629913280453
"686","PRRC2B",4.51372470134471,8.1478468713009,6.15301611931614,0.000225161321914157,0.000786095285691554,0.52546187798825
"687","IRF3",-2.00050139172396,9.04538920693134,-6.14310053754158,0.000227719875453996,0.000793870599290131,0.513311922426646
"688","ITPR1",1.41676145141899,3.92941489060404,6.1286127260649,0.000231515717175097,0.00080593043987552,0.495535862459926
"689","SPAST",-2.15470268935015,10.3337234122419,-6.1203257126246,0.000233718085724134,0.000812416277662265,0.485355376691506
"690","QKI",-1.41586869305453,7.12666097667507,-6.10173998738127,0.000238741445974992,0.000828675019000153,0.462489672929065
"691","FUNDC2",1.2070743391264,8.49130599188852,6.09136166221631,0.000241597916347264,0.000837376280248478,0.449701272823409
"692","TRIP11",-0.990128841668299,7.96600356266542,-6.08904610161566,0.000242240336631235,0.000837379181616296,0.446846018384348
"693","FKBP5",2.88757972877945,6.80910603869286,6.08883849272931,0.000242298026246385,0.000837379181616296,0.446589986423736
"694","UTP3",1.85926987075107,8.87711524816398,6.08093560165463,0.000244505290065373,0.000843002379080301,0.436839511545671
"695","ITGB1BP1",2.15491848261497,7.78432000291968,6.08049469182902,0.000244629082864638,0.000843002379080301,0.436295276431343
"696","GOLGA5",-1.82382181365017,8.74112277319268,-6.07261509563462,0.000246853034786966,0.000849443991831586,0.426564729978764
"697","SNW1",-0.865646871449497,11.1924328526444,-6.05783004967795,0.000251086031817602,0.000862770511051876,0.408284099949229
"698","MIOS",-1.01443906862193,10.4128982655836,-6.05173140540241,0.000252855208758213,0.000867604906842292,0.400735005443948
"699","U2SURP",-1.77076675996129,10.4792751076189,-6.03105334304236,0.000258956208544893,0.000887267695944233,0.375101751918639
"700","NCOR1",1.61578432199981,8.55308880776128,6.0206836373746,0.000262076335796552,0.000896675463189633,0.362225385579803
"701","DDX28",-1.2904974674553,7.72018766276498,-6.01495723784893,0.000263816980156628,0.000901343320221289,0.355108523434589
"702","GOLGA3",1.46887479964447,6.80104625281029,6.00854697707677,0.000265780535775967,0.000906758380603193,0.347136489366902
"703","POLD3",2.98979195495809,8.54706397777468,5.99542612391841,0.000269849756243639,0.000919331673120221,0.330801582945467
"704","RRBP1",2.68362232887354,8.13344461740367,5.96862309934885,0.000278376033441446,0.000947032102403782,0.297360451768612
"705","SLC4A7",1.00818133070579,9.94780145184393,5.9377380576409,0.000288568505358964,0.000980314284162722,0.258705333885148
"706","SRSF2",2.0064010611886,7.79583122149104,5.91714401733592,0.000295591591702975,0.00100275051293006,0.232858041160417
"707","SETX",2.83423223743989,6.82064939378196,5.90644905649368,0.00029931249900784,0.00101393696622882,0.219412110895953
"708","YTHDC2",2.04456018000202,8.19983728425389,5.89906868043894,0.00030191011271057,0.00102129197731895,0.2101242321055
