"","feature","sample","value","view"
"363","RP11-448G4.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"364","ATP6V1G3","1% O2, CyA-",0,"Transcriptomics"
"365","MIR181A1HG","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"366","RP11-104D3.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"367","RP11-316I5.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"368","SMIM16","1% O2, CyA-",0,"Transcriptomics"
"369","RP11-92G12.3","1% O2, CyA-",0,"Transcriptomics"
"370","TNNI1","1% O2, CyA-",0,"Transcriptomics"
"371","RP11-90L20.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"372","RP11-465N4.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"373","RP11-465N4.4","1% O2, CyA-",0,"Transcriptomics"
"374","RP11-175B9.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"375","SYT2","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"376","PPFIA4","1% O2, CyA-",0.70183593426225,"Transcriptomics"
"377","ZC3H11A","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"378","RP11-397P13.6","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"379","RP11-739N20.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"380","RP11-536L3.4","1% O2, CyA-",0.349507803453971,"Transcriptomics"
"381","LEMD1","1% O2, CyA-",0,"Transcriptomics"
"382","BLACAT1","1% O2, CyA-",0,"Transcriptomics"
"383","RNU6-418P","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"384","PM20D1","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"385","RP11-38J22.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"386","RP11-343H5.6","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"387","C1ORF116","1% O2, CyA-",0,"Transcriptomics"
"388","RP11-164O23.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"389","RP11-385M4.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"390","RP11-565J7.1","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"391","SNORA16B","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"392","RP11-384C4.2","1% O2, CyA-",0,"Transcriptomics"
"393","RP11-61J19.5","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"394","ATF3","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"395","RP11-199H2.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"396","RP11-135J2.3","1% O2, CyA-",0,"Transcriptomics"
"397","RP11-392O17.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"398","AURKAPS1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"399","RP11-410C4.3","1% O2, CyA-",0,"Transcriptomics"
"400","RP11-378J18.10","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"401","HHIPL2","1% O2, CyA-",0,"Transcriptomics"
"402","CAPN2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"403","DNAH14","1% O2, CyA-",0,"Transcriptomics"
"404","RP11-496N12.6","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"405","RP11-285F7.2","1% O2, CyA-",0,"Transcriptomics"
"406","RP11-396C23.4","1% O2, CyA-",0,"Transcriptomics"
"407","RP11-396C23.3","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"408","RP11-275I14.2","1% O2, CyA-",0,"Transcriptomics"
"409","RP11-125A15.3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"410","RN7SKP165","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"411","RP11-118H4.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"412","RP11-115P16.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"413","RP11-211A18.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"414","TUBB8P10","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"415","TUBB8P9","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"416","RP11-192I3.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"417","RP5-881P19.7","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"418","GJC2","1% O2, CyA-",0,"Transcriptomics"
"419","IBA57-AS1","1% O2, CyA-",0,"Transcriptomics"
"420","RP11-245P10.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"421","HIST3H2BA","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"422","RP5-915N17.11","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"423","RP5-1061H20.4","1% O2, CyA-",0.393181906361246,"Transcriptomics"
"424","PGBD5","1% O2, CyA-",0,"Transcriptomics"
"425","RP5-1097F14.1","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"426","RP5-827C21.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"427","RP11-443B7.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"428","RP4-597N16.4","1% O2, CyA-",0,"Transcriptomics"
"429","RP11-517I24.6","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"430","EDARADD","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"431","RP11-385F5.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"432","RP11-467I20.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"433","RP11-435F13.1","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"434","WDR64","1% O2, CyA-",0,"Transcriptomics"
"435","RPL23AP20","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"436","RP11-513D4.3","1% O2, CyA-",0,"Transcriptomics"
"437","RP11-261C10.8","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"438","MIR4677","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"439","C1ORF101","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"440","RP11-11N7.4","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"441","RP11-1086F11.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"442","RP11-452J6.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"443","RP11-439E19.10","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"444","ZNF670-ZNF695","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"445","RP11-551G24.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"446","RNA5SP82","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"447","HSD17B7P1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"448","OR2L1P","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"449","FAM150B","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"450","AC079779.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"451","AC142528.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"452","AC022311.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"453","RNF144A","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"454","RP11-400L8.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"455","SNORA80B","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"456","AC092687.5","1% O2, CyA-",0,"Transcriptomics"
"457","AC018463.5","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"458","AC012456.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"459","AC096559.1","1% O2, CyA-",0,"Transcriptomics"
"460","AC008069.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"461","VSNL1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"462","RP11-111J6.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"463","AC092594.1","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"464","AC013400.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"465","RP11-79O8.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"466","AC098828.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"467","GDF7","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"468","KLHL29","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"469","AC066692.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"470","FKBP1B","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"471","AC013267.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"472","AC013267.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"473","AC064847.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"474","AC015977.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"475","RP11-503P10.1","1% O2, CyA-",0,"Transcriptomics"
"476","AC013403.9","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"477","RP11-195B17.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"478","ABHD1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"479","TRIM54","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"480","UCN","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"481","AC109828.1","1% O2, CyA-",0,"Transcriptomics"
"482","KRTCAP3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"483","AC074117.13","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"484","MIR4263","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"485","RP11-674I16.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"486","AC093690.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"487","RP11-373D23.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"488","SPDYA","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"489","CTC-336P14.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"490","AL133245.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"491","AC020594.5","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"492","AC073218.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"493","RP11-490M8.1","1% O2, CyA-",0,"Transcriptomics"
"494","AC093822.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"495","AC018693.7","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"496","AC007254.3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"497","SLC8A1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"498","KCNG3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"499","RNU6-1048P","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"500","RN7SL455P","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"501","AC019129.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"502","SLC3A1","1% O2, CyA-",0,"Transcriptomics"
"503","AC016722.2","1% O2, CyA-",0,"Transcriptomics"
"504","AC073283.7","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"505","AC006509.7","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"506","AC006509.8","1% O2, CyA-",0,"Transcriptomics"
"507","AC079807.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"508","RF00072","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"509","GPR75-ASB3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"510","MIR3682","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"511","RP11-477N3.1","1% O2, CyA-",0,"Transcriptomics"
"512","AC092839.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"513","AC093110.3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"514","AC012358.7","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"515","AC012358.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"516","AC012358.8","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"517","RP11-334G22.1","1% O2, CyA-",0,"Transcriptomics"
"518","AC009970.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"519","RP11-493E12.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"520","RP11-681L4.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"521","AC107081.5","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"522","AC093159.1","1% O2, CyA-",0,"Transcriptomics"
"523","AC092155.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"524","RP11-443F16.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"525","AC009501.4","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"526","AC009501.5","1% O2, CyA-",0,"Transcriptomics"
"527","RF01293","1% O2, CyA-",0,"Transcriptomics"
"528","AC008074.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"529","RNU6-100P","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"530","AC007880.1","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"531","AC007386.3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"532","RNU6-548P","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"533","AC015969.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"534","AC016700.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"535","AC007395.4","1% O2, CyA-",0,"Transcriptomics"
"536","RP11-467P9.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"537","RP11-236P2.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"538","EXOC6B","1% O2, CyA-",0,"Transcriptomics"
"539","EGR4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"540","RP11-434P11.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"541","RP11-434P11.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"542","RP11-287D1.4","1% O2, CyA-",0,"Transcriptomics"
"543","RP11-287D1.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"544","RP11-287D1.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"545","RTKN","1% O2, CyA-",0,"Transcriptomics"
"546","LBX2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"547","DQX1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"548","LOXL3","1% O2, CyA-",0,"Transcriptomics"
"549","AC007387.2","1% O2, CyA-",0,"Transcriptomics"
"550","TACR1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"551","AC005034.3","1% O2, CyA-",0,"Transcriptomics"
"552","RP11-342K6.4","1% O2, CyA-",0,"Transcriptomics"
"553","RN7SKP203","1% O2, CyA-",1.22123893427444,"Transcriptomics"
"554","AC079117.1","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"555","AC084149.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"556","AC105342.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"557","AC098817.5","1% O2, CyA-",0,"Transcriptomics"
"558","AC097458.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"559","TCF7L1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"560","AC068279.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"561","CYTOR","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"562","PLGLB2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"563","MIR4436A","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"564","IGKJ5","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"565","IGKJ4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"566","IGKJ3","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"567","IGKV3-7","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"568","IGKV1-8","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"569","IGKV1-9","1% O2, CyA-",0,"Transcriptomics"
"570","IGKV3-11","1% O2, CyA-",0,"Transcriptomics"
"571","IGKV1-12","1% O2, CyA-",0,"Transcriptomics"
"572","IGKV2-26","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"573","IGKV2-28","1% O2, CyA-",0,"Transcriptomics"
"574","IGKV2-30","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"575","IGKV2D-30","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"576","IGKV2D-29","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"577","IGKV2D-28","1% O2, CyA-",0,"Transcriptomics"
"578","IGKV2D-26","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"579","IGKV3D-20","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"580","IGKV2D-18","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"581","IGKV1D-17","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"582","IGKV1D-12","1% O2, CyA-",0,"Transcriptomics"
"583","IGKV1D-43","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"584","AC018696.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"585","RP11-575H3.1","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"586","RP11-407P15.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"587","RP11-407P15.2","1% O2, CyA-",0,"Transcriptomics"
"588","AC073464.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"589","AC097374.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"590","TRIM43B","1% O2, CyA-",0,"Transcriptomics"
"591","TRIM43","1% O2, CyA-",0,"Transcriptomics"
"592","ASTL","1% O2, CyA-",0,"Transcriptomics"
"593","FER1L5","1% O2, CyA-",0,"Transcriptomics"
"594","RP11-353K11.1","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"595","AC018892.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"596","IGKV2OR2-2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"597","RP11-499E14.1","1% O2, CyA-",0,"Transcriptomics"
"598","IGKV2OR2-8","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"599","IGKV2OR2-7D","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"600","IGKV2OR2-7","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"601","IGKV2OR2-10","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"602","AC159540.14","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"603","AC109826.1","1% O2, CyA-",0,"Transcriptomics"
"604","LYG2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"605","LYG1","1% O2, CyA-",0.516790985929653,"Transcriptomics"
"606","AC012493.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"607","RP11-299H21.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"608","SNORD89","1% O2, CyA-",0,"Transcriptomics"
"609","AC092568.1","1% O2, CyA-",0,"Transcriptomics"
"610","AC104655.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"611","RP11-332H14.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"612","FHL2","1% O2, CyA-",0,"Transcriptomics"
"613","AC009963.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"614","GCC2-AS1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"615","LIMS3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"616","AC092664.1","1% O2, CyA-",0,"Transcriptomics"
"617","AC112229.7","1% O2, CyA-",0,"Transcriptomics"
"618","LIMS4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"619","AC068491.1","1% O2, CyA-",0.304470188304733,"Transcriptomics"
"620","MERTK","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"621","AC012442.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"622","AC012442.6","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"623","IL1B","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"624","AC016724.6","1% O2, CyA-",0,"Transcriptomics"
"625","AC016683.5","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"626","IGKV1OR2-108","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"627","AC016745.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"628","PGM5P4-AS1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"629","AC024704.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"630","AC009404.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"631","AC009303.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"632","STEAP3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"633","AC069154.4","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"634","AC016691.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"635","PROC","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"636","RP5-935K16.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"637","AC108059.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"638","AC108059.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"639","AC019050.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"640","AC079776.7","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"641","AC018865.5","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"642","AC018865.9","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"643","NF1L2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"644","AC098826.5","1% O2, CyA-",0,"Transcriptomics"
"645","NCKAP5","1% O2, CyA-",0,"Transcriptomics"
"646","RP11-1193F23.1","1% O2, CyA-",0,"Transcriptomics"
"647","AC023468.2","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"648","AC117947.1","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"649","AC079584.3","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"650","AC016910.1","1% O2, CyA-",0,"Transcriptomics"
"651","ZEB2","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"652","AC079248.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"653","RP11-567F11.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"654","AC017080.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"655","AC105402.3","1% O2, CyA-",0,"Transcriptomics"
"656","CACNB4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"657","AC012501.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"658","RF00275","1% O2, CyA-",0,"Transcriptomics"
"659","NR4A2","1% O2, CyA-",0,"Transcriptomics"
"660","AC005539.3","1% O2, CyA-",0.209944082040261,"Transcriptomics"
"661","CCDC148","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"662","AC005042.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"663","AC005042.4","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"664","AC009506.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"665","AC009313.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"666","AC009313.1","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"667","AC009299.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"668","AC009299.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"669","AC019181.3","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"670","SCN2A","1% O2, CyA-",0,"Transcriptomics"
"671","AC017070.1","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"672","AC067940.1","1% O2, CyA-",0,"Transcriptomics"
"673","AC007556.2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"674","MYO3B","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"675","AC007969.4","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"676","DLX2","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"677","AC104801.1","1% O2, CyA-",0,"Transcriptomics"
"678","AC078883.3","1% O2, CyA-",0.349507803453971,"Transcriptomics"
"679","AC092573.2","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"680","RP11-394I13.2","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"681","RP11-451F14.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"682","AC010894.4","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"683","AC079305.9","1% O2, CyA-",0,"Transcriptomics"
"684","RP11-337N6.3","1% O2, CyA-",0.257981171499655,"Transcriptomics"
"685","RP11-65L3.4","1% O2, CyA-",0.160252257019636,"Transcriptomics"
"686","RP11-171I2.4","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"687","AC092642.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"688","AC013733.5","1% O2, CyA-",0.0554189673520599,"Transcriptomics"
"689","RP11-366L5.1","1% O2, CyA-",0.108787615318173,"Transcriptomics"
"690","PDE1A","1% O2, CyA-",0.108787615318173,"Transcriptomics"
